age,educ_level,marital_status,occupation_name,race,sex,workclass,capital_gain,hours_week,over_50k,origin_c_income
45,hs_grad,Married-civ-spouse,Handlers-cleaners,White,Male,Private,0,40,0,US
27,some_college,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,50,0,US
22,some_college,Never-married,,White,Male,,0,25,0,US
50,masters,Never-married,Exec-managerial,White,Male,Private,27828,48,1,US
65,masters,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-not-inc,0,16,0,US
36,some_college,Married-civ-spouse,Adm-clerical,White,Male,Federal-gov,0,40,1,High Income
63,some_hs,Married-civ-spouse,,White,Male,,0,40,0,US
22,hs_grad,Married-civ-spouse,Farming-fishing,White,Male,Private,0,45,0,US
28,Assoc-voc,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
18,some_hs,Never-married,Sales,White,Female,Private,0,20,0,US
46,college_grad,Married-civ-spouse,Prof-specialty,Black,Male,Local-gov,0,40,1,US
37,some_hs,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
46,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,65,1,US
37,assoc_prof,Married-civ-spouse,Prof-specialty,White,Male,State-gov,0,60,1,US
31,some_college,Never-married,Adm-clerical,White,Male,Private,0,40,0,US
38,hs_grad,Never-married,Exec-managerial,Asian-Pac-Islander,Female,Private,0,35,0,High Income
24,college_grad,Never-married,Prof-specialty,Asian-Pac-Islander,Male,Private,0,25,0,US
25,college_grad,Never-married,Adm-clerical,White,Female,Local-gov,0,40,0,US
30,some_college,Never-married,Adm-clerical,Black,Female,Private,0,40,0,US
45,no_hs,Never-married,Machine-op-inspct,White,Female,Private,0,42,0,US
28,masters,Married-civ-spouse,Sales,White,Male,Self-emp-inc,5178,40,1,US
58,college_grad,Divorced,Exec-managerial,White,Male,Private,0,40,0,US
44,assoc_prof,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-not-inc,0,60,0,US
35,hs_grad,Married-civ-spouse,Sales,White,Male,Private,0,60,0,US
54,hs_grad,Married-civ-spouse,Transport-moving,Black,Male,Private,0,40,0,US
40,masters,Divorced,Prof-specialty,White,Female,Local-gov,0,50,0,US
24,college_grad,Never-married,Sales,White,Female,Private,-1504,40,0,US
26,college_grad,Never-married,Craft-repair,White,Male,Private,0,50,0,High Income
29,college_grad,Never-married,Adm-clerical,White,Female,Private,0,50,0,US
50,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,0,US
22,some_college,Married-civ-spouse,Exec-managerial,White,Female,Private,0,40,0,US
17,some_hs,Never-married,Priv-house-serv,White,Female,Private,0,18,0,US
25,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,50,0,US
35,college_grad,Never-married,Exec-managerial,White,Male,Private,0,40,0,US
42,some_college,Married-civ-spouse,Exec-managerial,White,Male,Private,0,50,1,US
45,assoc_prof,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-not-inc,7298,60,1,US
28,hs_grad,Never-married,Other-service,White,Female,Private,0,60,0,US
71,no_hs,Separated,,Black,Male,,0,15,0,US
34,hs_grad,Married-civ-spouse,Protective-serv,White,Male,State-gov,0,40,1,US
49,masters,Married-civ-spouse,Exec-managerial,White,Male,Private,0,40,1,US
39,some_college,Married-civ-spouse,Other-service,White,Female,Private,0,60,0,US
17,some_hs,Never-married,Other-service,White,Female,Private,0,25,0,US
20,some_hs,Never-married,Machine-op-inspct,White,Female,Private,0,40,0,US
53,hs_grad,Married-civ-spouse,Other-service,White,Female,Private,-1573,40,0,High Income
26,Assoc-voc,Married-civ-spouse,Handlers-cleaners,White,Male,Private,0,40,0,US
49,college_grad,Never-married,Tech-support,White,Female,Private,-1564,40,1,High Income
57,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,-2415,40,1,US
40,college_grad,Divorced,Exec-managerial,White,Male,Private,0,55,1,US
19,hs_grad,Never-married,Transport-moving,White,Male,Private,0,35,0,US
58,hs_grad,Widowed,Craft-repair,White,Female,Private,0,37,0,US
62,masters,Married-civ-spouse,Prof-specialty,White,Male,Local-gov,0,10,0,US
41,some_college,Married-civ-spouse,Protective-serv,Black,Male,Local-gov,0,64,1,US
46,hs_grad,Married-spouse-absent,Handlers-cleaners,White,Male,Private,0,40,0,US
53,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,40,1,High Income
33,college_grad,Never-married,Sales,White,Male,Private,0,40,0,US
58,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,99999,50,1,US
30,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,1,US
27,hs_grad,Never-married,Handlers-cleaners,Black,Female,Private,0,40,0,US
32,hs_grad,Never-married,Craft-repair,Black,Male,Self-emp-not-inc,0,40,0,US
19,some_college,Never-married,,White,Female,,0,12,0,US
22,some_hs,Never-married,Other-service,Black,Female,Private,0,40,0,US
56,some_college,Married-civ-spouse,Farming-fishing,White,Male,Self-emp-not-inc,0,50,0,US
33,some_college,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,0,50,1,US
36,hs_grad,Divorced,Other-service,White,Female,Private,0,40,0,US
29,some_college,Married-civ-spouse,Protective-serv,Black,Male,Local-gov,0,40,0,US
32,hs_grad,Divorced,Adm-clerical,White,Female,Private,0,38,0,US
33,college_grad,Divorced,Prof-specialty,White,Female,State-gov,-1092,40,0,US
20,some_college,Never-married,Sales,White,Female,Private,0,25,0,US
51,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,7688,40,1,US
52,some_college,Married-civ-spouse,Transport-moving,White,Male,Private,0,30,0,US
64,some_hs,Married-civ-spouse,Transport-moving,White,Male,Self-emp-inc,0,50,0,US
33,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,45,1,US
38,college_grad,Never-married,Adm-clerical,White,Female,Private,0,50,1,US
30,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,1,US
67,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Self-emp-inc,0,15,0,High Income
37,doctorate,Divorced,Prof-specialty,White,Female,Local-gov,0,40,1,US
55,hs_grad,Divorced,Sales,White,Female,Private,0,37,0,US
25,some_college,Never-married,Other-service,Black,Male,State-gov,0,40,0,US
41,college_grad,Never-married,Prof-specialty,Black,Female,Local-gov,0,40,0,US
31,college_grad,Divorced,Tech-support,White,Female,Private,0,40,0,US
51,some_college,Married-civ-spouse,Adm-clerical,White,Female,Private,-1902,40,1,US
75,hs_grad,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Male,Self-emp-not-inc,0,15,0,US
53,hs_grad,Divorced,Adm-clerical,White,Female,Private,0,30,0,US
36,some_hs,Never-married,Transport-moving,Black,Male,Self-emp-not-inc,0,40,0,US
47,assoc_prof,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-not-inc,15024,40,1,US
67,hs_grad,Married-civ-spouse,Farming-fishing,White,Male,Self-emp-not-inc,0,25,0,US
29,some_college,Never-married,Farming-fishing,White,Male,Self-emp-not-inc,0,40,0,
32,some_college,Separated,Farming-fishing,White,Female,Self-emp-not-inc,0,65,0,US
42,hs_grad,Divorced,Sales,White,Male,Private,0,20,0,US
41,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,7688,50,1,US
46,college_grad,Separated,Prof-specialty,White,Female,Private,0,50,0,US
48,assoc_prof,Married-civ-spouse,Protective-serv,White,Male,Local-gov,0,40,1,US
55,hs_grad,Married-civ-spouse,Protective-serv,White,Male,Federal-gov,0,40,0,US
68,hs_grad,Widowed,,White,Female,,0,40,0,US
49,some_college,Never-married,Other-service,White,Male,Self-emp-not-inc,0,20,0,US
62,no_hs,Divorced,Handlers-cleaners,White,Female,Private,0,40,0,High Income
30,assoc_prof,Married-spouse-absent,Adm-clerical,White,Female,Private,0,45,0,US
56,some_college,Married-civ-spouse,Protective-serv,White,Male,Local-gov,0,40,0,US
37,hs_grad,Separated,Handlers-cleaners,White,Male,Private,0,48,0,US
22,some_college,Never-married,Other-service,White,Male,Private,0,40,0,US
56,hs_grad,Married-civ-spouse,Handlers-cleaners,White,Male,Private,0,40,0,US
53,college_grad,Separated,Adm-clerical,Black,Male,Federal-gov,0,40,0,US
53,Assoc-voc,Divorced,Craft-repair,White,Male,Private,0,40,1,High Income
51,some_hs,Widowed,Craft-repair,White,Male,Private,0,30,0,US
41,hs_grad,Divorced,Exec-managerial,White,Female,Private,13550,60,1,US
34,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,0,50,0,US
24,some_college,Married-civ-spouse,Adm-clerical,White,Female,Private,0,40,0,US
40,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,40,0,US
23,college_grad,Never-married,Adm-clerical,White,Female,Private,0,40,0,US
28,hs_grad,Never-married,Other-service,White,Female,Private,0,40,0,US
53,hs_grad,Married-civ-spouse,Machine-op-inspct,Amer-Indian-Eskimo,Male,Private,0,40,0,US
52,some_college,Married-civ-spouse,Adm-clerical,White,Male,Federal-gov,0,44,1,US
33,doctorate,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,State-gov,0,20,0,
28,hs_grad,Divorced,Handlers-cleaners,White,Female,Private,0,40,0,US
45,masters,Divorced,Adm-clerical,Black,Female,State-gov,0,40,0,
40,college_grad,Married-civ-spouse,Adm-clerical,White,Male,Private,0,40,1,US
60,some_college,Married-civ-spouse,Other-service,White,Male,Private,0,40,1,US
24,some_hs,Never-married,Transport-moving,White,Male,Private,0,55,0,High Income
50,college_grad,Widowed,Prof-specialty,White,Female,Private,0,40,0,US
44,college_grad,Separated,Tech-support,Black,Female,Private,0,40,0,US
19,hs_grad,Never-married,Other-service,White,Female,Private,0,40,0,US
36,hs_grad,Never-married,Exec-managerial,White,Male,Self-emp-inc,0,55,0,US
33,assoc_prof,Never-married,Tech-support,White,Male,Private,0,40,0,US
52,some_hs,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,50,0,US
51,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,50,0,US
44,some_college,Married-civ-spouse,Sales,White,Female,Private,4386,40,1,US
19,some_hs,Never-married,,White,Female,,0,40,0,US
49,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,5013,40,0,High Income
17,some_hs,Never-married,,White,Male,,-1721,40,0,US
20,some_college,Never-married,Craft-repair,White,Female,Private,0,20,0,US
53,assoc_prof,Married-civ-spouse,Tech-support,White,Male,Private,0,40,1,US
25,Assoc-voc,Never-married,Farming-fishing,White,Male,Private,0,20,0,US
48,some_college,Never-married,Exec-managerial,White,Male,Private,0,72,0,US
27,hs_grad,Never-married,Adm-clerical,Other,Male,Private,0,40,0,US
21,some_college,Never-married,Other-service,White,Female,Private,0,15,0,US
29,hs_grad,Married-civ-spouse,Handlers-cleaners,White,Male,Private,0,40,0,US
47,doctorate,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,State-gov,0,40,1,Lower Middle Income
48,some_college,Married-civ-spouse,Other-service,White,Female,Self-emp-not-inc,0,60,0,US
38,some_college,Married-civ-spouse,,White,Male,,0,75,1,US
19,some_college,Never-married,,White,Female,,-1602,30,0,US
37,some_college,Widowed,Machine-op-inspct,White,Male,Private,0,40,0,
37,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,5013,44,0,US
39,hs_grad,Widowed,Prof-specialty,White,Female,Federal-gov,0,60,0,US
35,hs_grad,Separated,Transport-moving,White,Male,Private,0,40,0,US
33,hs_grad,Divorced,Other-service,White,Male,Private,0,60,0,US
56,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
23,no_hs,Never-married,Handlers-cleaners,White,Male,Private,0,40,0,Upper Middle Income
25,some_college,Never-married,Adm-clerical,White,Female,Private,0,40,0,US
47,assoc_prof,Married-civ-spouse,Adm-clerical,White,Male,Federal-gov,0,55,1,US
32,hs_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,7688,40,1,US
24,hs_grad,Never-married,Adm-clerical,White,Female,Private,0,30,0,US
32,college_grad,Never-married,Sales,White,Male,Private,13550,35,1,US
41,college_grad,Never-married,Adm-clerical,White,Female,Private,0,35,0,High Income
32,hs_grad,Divorced,Adm-clerical,White,Female,Private,0,38,1,US
37,assoc_prof,Never-married,Prof-specialty,White,Male,Self-emp-not-inc,0,55,1,US
39,some_college,Married-civ-spouse,Sales,White,Male,Private,0,50,1,US
66,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Self-emp-not-inc,0,50,1,US
18,some_college,Never-married,,Other,Female,,0,25,0,US
23,college_grad,Never-married,Exec-managerial,White,Female,Private,0,40,0,US
44,hs_grad,Never-married,Other-service,Black,Female,Private,0,40,0,US
45,some_college,Married-civ-spouse,Transport-moving,White,Male,Private,0,70,0,US
42,some_college,Separated,Prof-specialty,White,Female,Private,1506,40,0,US
40,some_college,Divorced,Exec-managerial,White,Male,Self-emp-not-inc,0,30,0,US
20,some_college,Never-married,Tech-support,White,Male,State-gov,0,40,0,US
26,some_college,Never-married,Other-service,White,Female,Private,0,40,0,US
25,some_hs,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
40,hs_grad,Divorced,Adm-clerical,White,Male,Private,0,40,0,US
54,assoc_prof,Married-spouse-absent,Machine-op-inspct,Asian-Pac-Islander,Female,Private,0,40,0,Middle Income
33,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,Private,0,60,0,US
56,Assoc-voc,Married-spouse-absent,Sales,White,Male,Self-emp-not-inc,0,46,0,US
27,some_hs,Never-married,Craft-repair,Black,Male,Private,0,47,0,US
31,no_hs,Never-married,Farming-fishing,White,Male,Private,0,60,0,High Income
61,college_grad,Married-civ-spouse,,Other,Male,,0,24,1,US
22,some_college,Never-married,Sales,White,Female,Private,0,20,0,US
32,hs_grad,Divorced,Other-service,White,Female,Self-emp-not-inc,0,45,0,US
29,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
34,hs_grad,Never-married,Adm-clerical,White,Female,Local-gov,0,40,0,US
56,some_hs,Married-civ-spouse,Craft-repair,White,Male,Private,0,35,0,High Income
35,Assoc-voc,Married-civ-spouse,Transport-moving,White,Male,Private,0,99,0,US
25,hs_grad,Married-civ-spouse,Adm-clerical,White,Female,Private,0,40,0,US
22,some_hs,Married-civ-spouse,Machine-op-inspct,White,Female,Private,0,40,0,High Income
19,some_hs,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
35,some_hs,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
35,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
48,hs_grad,Divorced,Other-service,White,Female,Local-gov,0,35,0,US
52,some_college,Married-civ-spouse,Sales,White,Male,Private,0,40,0,US
39,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,43,1,US
32,hs_grad,Divorced,Other-service,Amer-Indian-Eskimo,Male,Local-gov,0,40,0,US
27,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
34,college_grad,Never-married,Prof-specialty,White,Female,Private,0,40,0,US
31,some_college,Separated,Other-service,White,Female,Private,0,35,0,US
47,some_college,Married-civ-spouse,Farming-fishing,White,Male,Self-emp-not-inc,0,72,0,US
37,college_grad,Divorced,Exec-managerial,White,Female,Private,0,40,0,US
47,some_college,Married-spouse-absent,Tech-support,White,Male,Private,0,40,0,US
47,masters,Married-civ-spouse,Sales,White,Male,Self-emp-inc,0,50,1,US
45,no_hs,Married-spouse-absent,Other-service,White,Male,Private,0,40,0,High Income
51,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
24,college_grad,Never-married,Prof-specialty,White,Male,Private,0,40,0,US
59,doctorate,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-not-inc,0,40,0,US
27,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,Private,0,48,0,US
33,some_hs,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,40,0,US
55,hs_grad,Separated,Adm-clerical,White,Female,Private,0,40,1,US
62,doctorate,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-inc,99999,80,1,US
37,hs_grad,Married-civ-spouse,Farming-fishing,White,Male,Self-emp-not-inc,0,70,0,US
45,college_grad,Never-married,Prof-specialty,White,Female,Local-gov,0,50,0,US
25,college_grad,Never-married,Exec-managerial,Asian-Pac-Islander,Female,Private,0,40,0,US
34,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,40,0,US
50,hs_grad,Never-married,Craft-repair,White,Male,Private,0,55,0,US
29,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Local-gov,0,55,0,US
32,assoc_prof,Married-civ-spouse,Farming-fishing,White,Male,Private,0,40,0,US
48,some_hs,Never-married,Priv-house-serv,White,Female,Private,0,40,0,US
34,some_college,Married-civ-spouse,Handlers-cleaners,White,Male,Local-gov,0,52,1,US
50,hs_grad,Married-civ-spouse,Adm-clerical,Black,Male,Private,0,40,0,US
38,hs_grad,Divorced,Sales,White,Male,Private,0,46,0,US
52,hs_grad,Divorced,Adm-clerical,White,Female,Federal-gov,0,40,0,US
41,hs_grad,Divorced,Handlers-cleaners,White,Male,Private,0,48,0,US
31,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,48,0,US
31,hs_grad,Never-married,Craft-repair,White,Male,Private,0,40,0,US
50,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-not-inc,15024,55,1,US
23,some_college,Never-married,Protective-serv,Other,Female,State-gov,99999,40,1,US
52,some_college,Divorced,Sales,Black,Female,Private,0,40,0,US
33,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
32,some_college,Divorced,Other-service,White,Female,Private,0,30,0,US
48,some_college,Married-civ-spouse,Handlers-cleaners,White,Female,Private,0,40,0,High Income
40,masters,Married-civ-spouse,Sales,White,Male,Private,3103,43,1,US
22,some_college,Never-married,Tech-support,White,Male,Private,0,50,0,US
55,hs_grad,Never-married,Other-service,White,Female,Private,0,24,0,US
58,some_hs,Married-spouse-absent,,White,Female,,0,20,0,US
43,Assoc-voc,Married-civ-spouse,Farming-fishing,White,Male,Self-emp-inc,0,88,0,US
34,masters,Married-civ-spouse,Exec-managerial,White,Male,Private,0,55,1,US
19,hs_grad,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
50,masters,Married-civ-spouse,Prof-specialty,White,Male,Local-gov,0,52,1,US
73,hs_grad,Married-spouse-absent,,White,Female,,0,20,0,High Income
27,hs_grad,Married-civ-spouse,Machine-op-inspct,Black,Male,Private,0,40,0,US
62,doctorate,Married-civ-spouse,Prof-specialty,White,Male,Private,15024,45,1,US
57,masters,Married-civ-spouse,Exec-managerial,White,Male,State-gov,7298,45,1,US
34,masters,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,Private,0,40,1,Middle Income
22,hs_grad,Never-married,Machine-op-inspct,White,Male,Private,0,30,0,US
22,some_college,Married-civ-spouse,Machine-op-inspct,White,Male,Private,2105,40,0,US
29,some_college,Never-married,Exec-managerial,Black,Female,Local-gov,0,50,0,US
34,hs_grad,Divorced,Exec-managerial,White,Female,Self-emp-not-inc,-2472,35,1,US
17,some_hs,Never-married,,White,Female,,0,45,0,US
35,college_grad,Never-married,Prof-specialty,White,Male,Private,0,50,0,US
65,college_grad,Married-civ-spouse,Sales,White,Male,Private,0,24,1,US
27,some_college,Married-civ-spouse,Adm-clerical,White,Male,Private,-1579,40,0,US
46,college_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,50,1,US
35,doctorate,Married-spouse-absent,Prof-specialty,Other,Male,Private,0,60,1,High Income
38,Assoc-voc,Married-civ-spouse,Transport-moving,White,Male,Private,0,70,0,US
36,college_grad,Divorced,Adm-clerical,Black,Female,Private,0,40,0,US
49,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,7688,40,1,US
54,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,0,30,0,US
